"sub","distBtwShapes","trial_number","cuedAR","uncuedAR","responseAR","rt","global_org","cued_ellipse","e1_motion_dir","e2_motion_dir","round_number","coherence","cued_motion_dir","sameDirection1S0D","responseError","sameCatS1D0","identicalShapesI1D0","uncuedCatM1F0C1T"
564498,426,3,-0.46331866,-0.00000048,-0.09266412,2076,1,1,90,90,1,0.8,90,1,0.37065454,0,0,0
564498,426,4,0.41698588,-0.23165957,0.27799043,1725,0,1,180,180,1,0.6,180,1,-0.13899545,0,0,-1
564498,426,5,0.32432225,0.23165861,0.18532679,2148,0,1,270,90,1,0.8,270,0,-0.13899546,1,0,1
564498,426,6,-0.13899593,-0.00000048,-0.09266412,1453,0,1,180,0,1,0.8,180,0,0.04633181,0,0,0
564498,426,7,0.32432225,0.32432225,-0.0463323,2534,1,1,180,180,1,0.8,180,1,-0.37065455,1,1,1
564498,426,8,-0.37065503,-0.18532775,-0.23165957,3923,1,1,0,180,1,0.8,0,0,0.13899546,1,0,-1
564498,426,9,-0.41698684,0.23165861,-0.27799139,1954,1,2,90,270,1,0.6,270,0,0.13899545,0,0,1
564498,426,10,0.04633134,0.18532679,-0.00000048,1836,1,1,0,0,1,0.6,0,1,-0.04633182,1,0,1
564498,426,11,0.23165861,0.09266316,-0.0463323,2029,1,2,0,180,1,0.8,180,0,-0.27799091,1,0,1
564498,426,12,0.37065407,-0.00000048,0.32432225,2377,1,2,270,270,1,0.8,270,1,-0.04633182,0,0,0
564498,426,13,-0.32432321,-0.09266412,-0.23165957,4221,0,1,0,0,1,0.8,0,1,0.09266364,1,0,-1
564498,426,14,0.32432225,-0.46331866,0.32432225,1949,1,2,180,0,1,0.6,0,0,0,0,0,-1
564498,426,15,0.18532679,-0.46331866,0.18532679,2435,1,1,180,0,1,0.6,180,0,0,0,0,-1
564498,426,16,0.23165861,-0.0463323,0.18532679,2670,0,2,90,270,1,0.6,270,0,-0.04633182,0,0,-1
564498,426,17,-0.18532775,0.32432225,0.18532679,2680,1,1,0,0,1,0.6,0,1,0.37065454,0,0,1
564498,426,18,-0.46331866,-0.41698684,-0.41698684,2641,1,1,270,90,1,0.6,270,0,0.04633182,1,0,-1
564498,426,19,0.37065407,-0.0463323,0.18532679,2695,1,1,90,90,1,0.8,90,1,-0.18532728,0,0,-1
564498,426,20,-0.41698684,0.09266316,-0.13899593,2253,1,2,270,270,1,0.6,270,1,0.27799091,0,0,1
564498,426,21,-0.27799139,0.23165861,-0.18532775,2631,0,1,270,270,1,0.8,270,1,0.09266364,0,0,1
564498,426,22,-0.27799139,-0.27799139,-0.27799139,2639,1,2,0,180,1,0.8,180,0,0,1,1,-1
564498,426,23,0.41698588,0.23165861,0.27799043,2596,0,2,90,90,1,0.8,90,1,-0.13899545,1,0,1
564498,426,24,-0.00000048,-0.23165957,-0.09266412,2315,0,1,180,0,1,0.8,180,0,-0.09266364,0,0,-1
564498,426,25,0.37065407,-0.46331866,0.32432225,2192,0,1,270,270,1,0.6,270,1,-0.04633182,0,0,-1
564498,426,26,0.04633134,0.4633177,-0.09266412,1644,0,2,0,0,1,0.6,0,1,-0.13899546,1,0,1
564498,426,27,-0.09266412,-0.13899593,0.09266316,4518,0,1,180,180,1,0.8,180,1,0.18532728,1,0,-1
564498,426,28,0.04633134,-0.18532775,0.04633134,2138,0,2,90,270,1,0.8,270,0,0,0,0,-1
564498,426,29,0.04633134,0.18532679,-0.00000048,1896,0,2,90,270,1,0.6,270,0,-0.04633182,1,0,1
564498,426,30,-0.32432321,0.13899498,-0.18532775,1959,0,2,270,90,1,0.8,90,0,0.13899546,0,0,1
564498,426,31,0.18532679,-0.13899593,0.18532679,4806,0,1,90,270,1,0.6,90,0,0,0,0,-1
564498,426,32,0.13899498,0.27799043,0.18532679,2700,0,1,90,90,1,0.8,90,1,0.04633181,1,0,1
564498,426,33,0.09266316,0.4633177,0.04633134,2098,0,1,0,180,1,0.8,0,0,-0.04633182,1,0,1
564498,426,34,0.32432225,-0.09266412,0.23165861,2205,0,1,0,180,1,0.8,0,0,-0.09266364,0,0,-1
564498,426,35,-0.27799139,-0.00000048,-0.13899593,1867,0,2,180,180,1,0.6,180,1,0.13899546,0,0,0
564498,426,36,0.18532679,-0.23165957,0.18532679,1786,0,2,270,270,1,0.6,270,1,0,0,0,-1
564498,426,37,0.27799043,-0.13899593,0.18532679,1792,0,1,0,0,1,0.8,0,1,-0.09266364,0,0,-1
564498,426,38,-0.37065503,0.04633134,-0.23165957,3626,1,1,90,270,1,0.8,90,0,0.13899546,0,0,1
564498,426,39,0.27799043,0.27799043,0.23165861,2166,0,2,180,0,1,0.8,0,0,-0.04633182,1,1,1
564498,426,40,-0.00000048,-0.00000048,0.23165861,2264,1,1,90,270,1,0.6,90,0,0.23165909,1,1,0
564498,426,41,-0.18532775,-0.41698684,-0.0463323,2776,1,2,270,90,1,0.6,90,0,0.13899545,1,0,-1
564498,426,42,-0.0463323,-0.00000048,0.13899498,2304,1,1,0,180,1,0.8,0,0,0.18532728,0,0,0
564498,426,43,-0.13899593,0.09266316,0.13899498,2136,1,2,0,180,1,0.6,180,0,0.27799091,0,0,1
564498,426,44,-0.37065503,0.27799043,-0.27799139,3542,1,1,270,270,1,0.6,270,1,0.09266364,0,0,1
564498,426,45,-0.00000048,0.27799043,0.18532679,2728,0,1,270,90,1,0.8,270,0,0.18532727,0,0,1
564498,426,46,-0.13899593,-0.00000048,0.27799043,3637,1,1,270,270,1,0.8,270,1,0.41698636,0,0,0
564498,426,47,0.04633134,0.41698588,0.13899498,2312,1,1,180,180,1,0.8,180,1,0.09266364,1,0,1
564498,426,48,-0.37065503,-0.18532775,-0.18532775,4763,0,2,90,90,1,0.6,90,1,0.18532728,1,0,-1
564498,426,49,-0.41698684,0.04633134,-0.27799139,2829,0,1,90,90,1,0.8,90,1,0.13899545,0,0,1
564498,426,50,-0.18532775,-0.23165957,0.18532679,2161,0,2,90,90,1,0.8,90,1,0.37065454,1,0,-1
564498,426,51,-0.41698684,0.13899498,-0.23165957,3370,1,1,180,180,1,0.8,180,1,0.18532727,0,0,1
564498,426,52,-0.27799139,-0.23165957,-0.18532775,2456,0,2,270,270,1,0.6,270,1,0.09266364,1,0,-1
564498,426,53,0.4633177,0.4633177,0.32432225,2566,1,1,90,270,1,0.8,90,0,-0.13899545,1,1,1
564498,426,54,-0.0463323,-0.27799139,0.04633134,1967,0,2,270,90,1,0.6,90,0,0.09266364,1,0,-1
564498,426,55,-0.32432321,-0.23165957,-0.23165957,2312,0,1,0,180,1,0.8,0,0,0.09266364,1,0,-1
564498,426,56,0.13899498,0.18532679,-0.27799139,4332,1,1,180,0,1,0.6,180,0,-0.41698637,1,0,1
564498,426,57,0.32432225,0.41698588,0.27799043,3565,1,1,0,0,1,0.8,0,1,-0.04633182,1,0,1
564498,426,58,0.4633177,-0.41698684,0.41698588,1842,1,2,180,0,1,0.8,0,0,-0.04633182,0,0,-1
564498,426,59,-0.13899593,0.37065407,0.09266316,3252,0,2,270,270,1,0.6,270,1,0.23165909,0,0,1
564498,426,60,-0.37065503,0.13899498,-0.23165957,2154,0,2,90,90,1,0.8,90,1,0.13899546,0,0,1
564498,426,61,0.41698588,-0.18532775,0.27799043,2244,0,1,90,270,1,0.8,90,0,-0.13899545,0,0,-1
564498,426,62,0.27799043,-0.23165957,0.32432225,2495,1,2,90,270,1,0.6,270,0,0.04633182,0,0,-1
564498,426,63,-0.09266412,-0.13899593,-0.18532775,3051,0,1,0,0,1,0.6,0,1,-0.09266363,1,0,-1
564498,426,64,0.4633177,-0.0463323,0.27799043,2463,1,1,180,0,1,0.6,180,0,-0.18532727,0,0,-1
564498,426,65,-0.23165957,0.41698588,-0.0463323,1994,0,2,0,0,1,0.6,0,1,0.18532727,0,0,1
564498,426,66,0.4633177,0.04633134,0.27799043,2313,0,1,180,180,1,0.6,180,1,-0.18532727,1,0,1
564498,426,67,0.13899498,0.23165861,-0.00000048,2156,1,2,180,0,1,0.8,0,0,-0.13899546,1,0,1
564498,426,68,0.27799043,-0.09266412,0.32432225,1988,0,1,270,270,1,0.6,270,1,0.04633182,0,0,-1
564498,426,69,-0.32432321,0.18532679,-0.23165957,5813,1,2,90,270,1,0.6,270,0,0.09266364,0,0,1
564498,426,70,-0.41698684,0.41698588,-0.23165957,2295,1,1,0,0,1,0.6,0,1,0.18532727,0,0,1
564498,426,71,0.32432225,0.32432225,0.27799043,2334,1,2,180,0,1,0.8,0,0,-0.04633182,1,1,1
564498,426,72,0.37065407,0.09266316,0.37065407,2265,1,2,90,90,1,0.8,90,1,0,1,0,1
564498,426,73,0.23165861,0.18532679,0.23165861,3581,1,2,180,0,1,0.6,0,0,0,1,0,1
564498,426,74,-0.32432321,0.09266316,-0.13899593,2456,1,1,180,180,1,0.8,180,1,0.18532728,0,0,1
564498,426,75,-0.46331866,-0.13899593,-0.27799139,1953,0,2,270,90,1,0.8,90,0,0.18532727,1,0,-1
564498,426,76,-0.41698684,-0.18532775,-0.23165957,1970,1,2,180,180,1,0.8,180,1,0.18532727,1,0,-1
564498,426,77,0.23165861,0.09266316,0.18532679,3041,0,1,90,90,1,0.6,90,1,-0.04633182,1,0,1
564498,426,78,-0.18532775,0.41698588,-0.00000048,4946,0,1,270,270,1,0.6,270,1,0.18532727,0,0,1
564498,426,79,0.27799043,0.09266316,0.18532679,2216,0,1,0,180,1,0.6,0,0,-0.09266364,1,0,1
564498,426,80,-0.09266412,-0.27799139,0.18532679,2252,0,2,90,90,1,0.8,90,1,0.27799091,1,0,-1
564498,426,81,-0.46331866,0.37065407,-0.27799139,2071,0,2,180,180,1,0.6,180,1,0.18532727,0,0,1
564498,426,82,0.13899498,0.37065407,0.13899498,4994,1,2,0,180,1,0.6,180,0,0,1,0,1
564498,426,83,-0.37065503,0.04633134,-0.32432321,2540,1,2,0,180,1,0.6,180,0,0.04633182,0,0,1
564498,426,84,0.32432225,0.41698588,0.37065407,2368,1,2,180,180,1,0.6,180,1,0.04633182,1,0,1
564498,426,85,0.09266316,-0.46331866,0.23165861,1781,0,1,0,0,1,0.6,0,1,0.13899545,0,0,-1
564498,426,86,0.41698588,-0.32432321,0.23165861,2720,1,2,270,270,1,0.8,270,1,-0.18532727,0,0,-1
564498,426,87,0.27799043,-0.46331866,-0.0463323,2178,1,2,180,0,1,0.8,0,0,-0.32432273,0,0,-1
564498,426,88,-0.37065503,0.4633177,-0.27799139,2886,0,2,270,90,1,0.8,90,0,0.09266364,0,0,1
564498,426,89,0.37065407,0.4633177,0.32432225,2312,1,2,90,270,1,0.6,270,0,-0.04633182,1,0,1
564498,426,90,-0.09266412,-0.41698684,-0.23165957,2674,1,1,270,270,1,0.8,270,1,-0.13899545,1,0,-1
564498,426,91,-0.18532775,0.09266316,-0.23165957,3037,1,1,180,180,1,0.8,180,1,-0.04633182,0,0,1
564498,426,92,0.13899498,0.37065407,0.09266316,5914,0,1,180,180,1,0.6,180,1,-0.04633182,1,0,1
564498,426,93,-0.37065503,0.18532679,-0.18532775,4241,0,1,0,180,1,0.6,0,0,0.18532728,0,0,1
564498,426,94,-0.32432321,0.23165861,-0.32432321,2188,1,2,0,0,1,0.8,0,1,0,0,0,1
564498,426,95,0.13899498,-0.09266412,0.18532679,1998,0,2,0,0,1,0.8,0,1,0.04633181,0,0,-1
564498,426,96,-0.09266412,-0.41698684,-0.0463323,2767,1,1,0,180,1,0.8,0,0,0.04633182,1,0,-1
564498,426,97,0.09266316,-0.23165957,0.04633134,3569,0,2,180,180,1,0.8,180,1,-0.04633182,0,0,-1
564498,426,98,-0.09266412,0.13899498,0.04633134,2476,1,1,270,90,1,0.6,270,0,0.13899546,0,0,1
564498,426,99,0.04633134,0.4633177,-0.00000048,2907,1,1,90,270,1,0.8,90,0,-0.04633182,1,0,1
564498,426,100,0.04633134,0.4633177,-0.09266412,2407,1,1,270,90,1,0.8,270,0,-0.13899546,1,0,1
564498,426,101,0.13899498,-0.32432321,0.18532679,1642,0,1,0,0,1,0.6,0,1,0.04633181,0,0,-1
564498,426,102,0.41698588,-0.0463323,0.27799043,2545,0,1,0,0,1,0.6,0,1,-0.13899545,0,0,-1
564498,426,103,-0.09266412,0.37065407,-0.09266412,4969,1,2,270,90,1,0.8,90,0,0,0,0,1
564498,426,104,-0.00000048,-0.41698684,-0.00000048,2122,1,2,90,90,1,0.6,90,1,0,0,0,-1
564498,426,105,0.18532679,-0.00000048,0.27799043,2118,0,2,0,0,1,0.6,0,1,0.09266364,0,0,0
564498,426,106,0.37065407,0.41698588,0.13899498,3752,0,2,270,90,1,0.8,90,0,-0.23165909,1,0,1
564498,426,107,0.18532679,-0.13899593,0.27799043,1891,1,2,90,90,1,0.6,90,1,0.09266364,0,0,-1
564498,426,108,-0.37065503,-0.32432321,-0.27799139,1245,0,1,180,0,1,0.8,180,0,0.09266364,1,0,-1
564498,426,109,-0.27799139,-0.18532775,-0.37065503,3111,1,1,270,90,1,0.8,270,0,-0.09266364,1,0,-1
564498,426,110,-0.46331866,-0.0463323,-0.37065503,2203,1,1,270,270,1,0.6,270,1,0.09266363,1,0,-1
564498,426,111,-0.0463323,-0.46331866,-0.13899593,4049,0,1,180,0,1,0.6,180,0,-0.09266363,1,0,-1
564498,426,112,-0.37065503,0.04633134,-0.32432321,2646,1,2,90,90,1,0.6,90,1,0.04633182,0,0,1
564498,426,113,-0.32432321,-0.0463323,-0.37065503,2467,0,1,180,0,1,0.8,180,0,-0.04633182,1,0,-1
564498,426,114,0.09266316,0.23165861,0.32432225,3210,0,2,0,180,1,0.6,180,0,0.23165909,1,0,1
564498,426,115,-0.32432321,0.32432225,-0.09266412,2035,0,2,0,180,1,0.6,180,0,0.23165909,0,0,1
564498,426,116,-0.27799139,-0.0463323,-0.0463323,1982,1,2,90,90,1,0.6,90,1,0.23165909,1,0,-1
564498,426,117,0.37065407,-0.0463323,0.41698588,1965,1,2,270,270,1,0.8,270,1,0.04633181,0,0,-1
564498,426,118,0.32432225,0.18532679,0.41698588,2957,1,2,180,180,1,0.6,180,1,0.09266363,1,0,1
564498,426,119,-0.09266412,0.27799043,-0.0463323,2054,0,2,90,270,1,0.8,270,0,0.04633182,0,0,1
564498,426,0,-0.00000048,-0.09266412,0.09266316,5212,0,1,90,90,2,0.6,90,1,0.09266364,0,0,-1
564498,426,1,-0.13899593,-0.23165957,-0.00000048,1974,0,2,0,180,2,0.8,180,0,0.13899545,1,0,-1
564498,426,2,-0.41698684,-0.46331866,-0.37065503,2626,0,1,180,0,2,0.8,180,0,0.04633181,1,0,-1
564498,426,3,-0.41698684,0.09266316,-0.13899593,9828,1,1,0,0,2,0.8,0,1,0.27799091,0,0,1
564498,426,4,0.04633134,-0.18532775,0.18532679,3456,0,1,270,270,2,0.8,270,1,0.13899545,0,0,-1
564498,426,5,-0.32432321,0.18532679,0.13899498,4341,1,2,90,270,2,0.6,270,0,0.46331819,0,0,1
564498,426,6,0.4633177,0.4633177,0.41698588,4042,0,2,90,270,2,0.6,270,0,-0.04633182,1,1,1
564498,426,7,-0.00000048,-0.00000048,-0.00000048,2625,1,2,180,0,2,0.6,0,0,0,1,1,0
564498,426,8,0.27799043,-0.09266412,0.41698588,1703,1,1,180,180,2,0.8,180,1,0.13899545,0,0,-1
564498,426,9,0.09266316,-0.13899593,0.13899498,1930,1,2,180,0,2,0.8,0,0,0.04633182,0,0,-1
564498,426,10,0.09266316,0.27799043,0.09266316,2169,0,1,0,0,2,0.8,0,1,0,1,0,1
564498,426,11,-0.0463323,-0.09266412,-0.09266412,2948,0,1,0,180,2,0.8,0,0,-0.04633182,1,0,-1
564498,426,12,-0.27799139,-0.13899593,-0.37065503,2238,1,1,0,180,2,0.8,0,0,-0.09266364,1,0,-1
564498,426,13,-0.37065503,0.41698588,-0.37065503,2372,0,2,270,270,2,0.6,270,1,0,0,0,1
564498,426,14,-0.0463323,0.37065407,0.04633134,2240,1,2,270,270,2,0.6,270,1,0.09266364,0,0,1
564498,426,15,-0.37065503,-0.13899593,-0.27799139,1643,1,2,0,0,2,0.8,0,1,0.09266364,1,0,-1
564498,426,16,-0.27799139,-0.00000048,-0.18532775,2352,1,2,0,180,2,0.6,180,0,0.09266364,0,0,0
564498,426,17,-0.00000048,0.18532679,-0.18532775,3754,1,2,90,270,2,0.6,270,0,-0.18532727,0,0,1
564498,426,18,0.23165861,0.09266316,0.23165861,2644,0,1,0,0,2,0.6,0,1,0,1,0,1
564498,426,19,0.4633177,-0.18532775,0.37065407,2051,1,1,90,90,2,0.8,90,1,-0.09266363,0,0,-1
564498,426,20,0.41698588,-0.09266412,0.32432225,2041,1,2,270,90,2,0.6,90,0,-0.09266363,0,0,-1
564498,426,21,-0.18532775,-0.32432321,-0.00000048,3794,0,1,270,90,2,0.6,270,0,0.18532727,1,0,-1
564498,426,22,0.13899498,-0.0463323,0.23165861,1860,1,1,90,270,2,0.6,90,0,0.09266363,0,0,-1
564498,426,23,-0.41698684,-0.41698684,-0.27799139,5502,0,1,180,0,2,0.8,180,0,0.13899545,1,1,-1
564498,426,24,0.23165861,-0.09266412,0.27799043,5443,1,2,180,180,2,0.8,180,1,0.04633182,0,0,-1
564498,426,25,0.18532679,-0.41698684,0.18532679,2485,1,1,180,0,2,0.6,180,0,0,0,0,-1
564498,426,26,-0.23165957,0.32432225,0.13899498,2182,0,2,270,90,2,0.6,90,0,0.37065455,0,0,1
564498,426,27,-0.32432321,0.13899498,0.13899498,1779,1,1,90,90,2,0.6,90,1,0.46331819,0,0,1
564498,426,28,-0.41698684,0.18532679,-0.32432321,3615,1,2,0,0,2,0.6,0,1,0.0926636300000001,0,0,1
564498,426,29,-0.0463323,-0.09266412,-0.13899593,4879,0,2,0,180,2,0.8,180,0,-0.09266363,1,0,-1
564498,426,30,0.09266316,-0.13899593,0.23165861,2682,0,2,90,90,2,0.6,90,1,0.13899545,0,0,-1
564498,426,31,-0.46331866,-0.32432321,-0.00000048,2584,0,1,0,180,2,0.8,0,0,0.46331818,1,0,-1
564498,426,32,0.32432225,0.4633177,0.04633134,2166,0,1,270,270,2,0.6,270,1,-0.27799091,1,0,1
564498,426,33,-0.46331866,0.04633134,-0.27799139,2993,1,1,90,270,2,0.6,90,0,0.18532727,0,0,1
564498,426,34,0.27799043,-0.18532775,0.37065407,2418,1,2,90,270,2,0.8,270,0,0.09266364,0,0,-1
564498,426,35,-0.23165957,-0.46331866,-0.13899593,1926,1,1,90,90,2,0.8,90,1,0.09266364,1,0,-1
564498,426,36,-0.37065503,-0.0463323,-0.18532775,1672,1,2,0,0,2,0.8,0,1,0.18532728,1,0,-1
564498,426,37,0.4633177,-0.41698684,0.41698588,2731,1,1,270,90,2,0.8,270,0,-0.04633182,0,0,-1
564498,426,38,-0.23165957,0.09266316,-0.09266412,1922,0,2,0,0,2,0.6,0,1,0.13899545,0,0,1
564498,426,39,-0.00000048,0.32432225,0.27799043,2305,1,2,270,90,2,0.6,90,0,0.27799091,0,0,1
564498,426,40,-0.00000048,0.41698588,0.23165861,2223,0,2,270,270,2,0.6,270,1,0.23165909,0,0,1
564498,426,41,0.18532679,0.27799043,0.32432225,1450,1,2,90,270,2,0.6,270,0,0.13899546,1,0,1
564498,426,42,0.32432225,-0.0463323,0.32432225,2052,1,2,90,90,2,0.6,90,1,0,0,0,-1
564498,426,43,-0.37065503,-0.23165957,-0.27799139,1891,1,1,180,180,2,0.6,180,1,0.09266364,1,0,-1
564498,426,44,0.4633177,-0.27799139,0.32432225,1961,0,2,180,0,2,0.8,0,0,-0.13899545,0,0,-1
564498,426,45,0.27799043,-0.13899593,0.27799043,2057,1,1,90,90,2,0.8,90,1,0,0,0,-1
564498,426,46,0.23165861,-0.0463323,0.23165861,3956,0,1,90,90,2,0.8,90,1,0,0,0,-1
564498,426,47,-0.27799139,-0.13899593,-0.13899593,2145,1,1,0,180,2,0.6,0,0,0.13899546,1,0,-1
564498,426,48,0.37065407,0.41698588,0.32432225,2119,1,2,0,0,2,0.6,0,1,-0.04633182,1,0,1
564498,426,49,-0.18532775,0.09266316,-0.32432321,2349,0,2,0,0,2,0.8,0,1,-0.13899546,0,0,1
564498,426,50,0.18532679,0.18532679,0.23165861,3750,0,2,180,180,2,0.8,180,1,0.04633182,1,1,1
564498,426,51,0.37065407,0.27799043,0.50964952,2978,1,2,90,90,2,0.6,90,1,0.13899545,1,0,1
564498,426,52,-0.09266412,-0.18532775,-0.09266412,2381,1,1,180,180,2,0.6,180,1,0,1,0,-1
564498,426,53,-0.13899593,-0.23165957,-0.13899593,2863,1,2,180,180,2,0.8,180,1,0,1,0,-1
564498,426,54,-0.18532775,0.32432225,-0.0463323,1384,0,1,0,180,2,0.6,0,0,0.13899545,0,0,1
564498,426,55,-0.46331866,0.4633177,-0.23165957,2069,0,1,0,180,2,0.8,0,0,0.23165909,0,0,1
564498,426,56,-0.18532775,-0.46331866,-0.00000048,1876,0,2,180,0,2,0.8,0,0,0.18532727,1,0,-1
564498,426,57,0.27799043,-0.13899593,0.32432225,14378,0,2,90,90,2,0.6,90,1,0.04633182,0,0,-1
564498,426,58,-0.00000048,0.41698588,0.18532679,3901,0,1,180,0,2,0.8,180,0,0.18532727,0,0,1
564498,426,59,0.04633134,0.04633134,0.23165861,2315,1,2,270,270,2,0.8,270,1,0.18532727,1,1,1
564498,426,60,0.18532679,0.4633177,0.23165861,2375,0,2,180,0,2,0.8,0,0,0.04633182,1,0,1
564498,426,61,-0.23165957,-0.37065503,-0.13899593,3988,0,2,0,0,2,0.6,0,1,0.09266364,1,0,-1
564498,426,62,-0.23165957,0.13899498,0.13899498,2935,1,1,0,180,2,0.8,0,0,0.37065455,0,0,1
564498,426,63,-0.09266412,0.4633177,0.09266316,3020,0,2,180,0,2,0.6,0,0,0.18532728,0,0,1
564498,426,64,0.32432225,0.32432225,0.13899498,2277,1,2,270,90,2,0.8,90,0,-0.18532727,1,1,1
564498,426,65,-0.37065503,0.4633177,-0.27799139,2142,0,1,270,270,2,0.8,270,1,0.09266364,0,0,1
564498,426,66,-0.00000048,0.37065407,0.13899498,2819,1,2,90,270,2,0.6,270,0,0.13899546,0,0,1
564498,426,67,-0.13899593,0.04633134,-0.09266412,2668,0,1,270,90,2,0.6,270,0,0.04633181,0,0,1
564498,426,68,0.41698588,0.41698588,0.41698588,2256,0,1,90,90,2,0.6,90,1,0,1,1,1
564498,426,69,-0.0463323,-0.37065503,0.23165861,1927,0,1,90,90,2,0.8,90,1,0.27799091,1,0,-1
564498,426,70,-0.32432321,-0.32432321,-0.37065503,3397,1,1,270,270,2,0.8,270,1,-0.04633182,1,1,-1
564498,426,71,-0.46331866,0.37065407,-0.37065503,2481,1,1,180,0,2,0.6,180,0,0.09266363,0,0,1
564498,426,72,-0.37065503,-0.41698684,-0.27799139,1556,1,1,0,0,2,0.8,0,1,0.09266364,1,0,-1
564498,426,73,-0.32432321,0.27799043,-0.23165957,2659,1,2,180,180,2,0.6,180,1,0.09266364,0,0,1
564498,426,74,-0.27799139,-0.00000048,-0.13899593,3019,1,1,0,0,2,0.8,0,1,0.13899546,0,0,0
564498,426,75,-0.18532775,-0.37065503,0.13899498,1794,0,1,270,270,2,0.8,270,1,0.32432273,1,0,-1
564498,426,76,-0.18532775,-0.0463323,-0.00000048,2106,0,1,270,90,2,0.6,270,0,0.18532727,1,0,-1
564498,426,77,0.37065407,0.37065407,0.37065407,2108,1,1,0,180,2,0.6,0,0,0,1,1,1
564498,426,78,-0.32432321,0.23165861,-0.18532775,2128,0,1,180,180,2,0.6,180,1,0.13899546,0,0,1
564498,426,79,-0.09266412,-0.27799139,0.04633134,2222,1,2,270,270,2,0.8,270,1,0.13899546,1,0,-1
564498,426,80,0.23165861,0.32432225,0.27799043,2026,1,2,0,180,2,0.6,180,0,0.04633182,1,0,1
564498,426,81,0.27799043,0.27799043,0.32432225,2115,1,1,270,90,2,0.6,270,0,0.04633182,1,1,1
564498,426,82,0.13899498,0.41698588,0.37065407,2622,0,1,90,270,2,0.6,90,0,0.23165909,1,0,1
564498,426,83,0.23165861,-0.00000048,0.41698588,1856,1,2,270,90,2,0.8,90,0,0.18532727,0,0,0
564498,426,84,-0.18532775,0.37065407,0.23165861,1453,0,1,270,90,2,0.8,270,0,0.41698636,0,0,1
564498,426,85,0.04633134,0.37065407,0.32432225,1690,0,1,180,180,2,0.8,180,1,0.27799091,1,0,1
564498,426,86,0.23165861,0.13899498,0.18532679,1761,1,1,90,270,2,0.8,90,0,-0.04633182,1,0,1
564498,426,87,-0.27799139,-0.09266412,-0.13899593,3368,0,2,270,90,2,0.6,90,0,0.13899546,1,0,-1
564498,426,88,-0.0463323,0.13899498,0.18532679,2678,1,1,180,180,2,0.6,180,1,0.23165909,0,0,1
564498,426,89,0.37065407,0.18532679,0.23165861,2465,0,1,90,90,2,0.8,90,1,-0.13899546,1,0,1
564498,426,90,-0.23165957,0.04633134,-0.13899593,1843,1,2,270,270,2,0.8,270,1,0.09266364,0,0,1
564498,426,91,-0.46331866,-0.41698684,-0.27799139,1826,1,2,0,0,2,0.6,0,1,0.18532727,1,0,-1
564498,426,92,-0.32432321,0.04633134,-0.27799139,2362,0,1,0,180,2,0.8,0,0,0.04633182,0,0,1
564498,426,93,0.27799043,-0.37065503,0.37065407,2059,1,2,90,270,2,0.8,270,0,0.09266364,0,0,-1
564498,426,94,0.18532679,0.09266316,-0.0463323,3299,0,2,90,270,2,0.8,270,0,-0.23165909,1,0,1
564498,426,95,-0.27799139,0.23165861,-0.0463323,1470,1,2,180,180,2,0.8,180,1,0.23165909,0,0,1
564498,426,96,-0.46331866,0.13899498,-0.00000048,2268,0,1,180,180,2,0.6,180,1,0.46331818,0,0,1
564498,426,97,0.32432225,0.13899498,0.18532679,2331,1,2,0,0,2,0.6,0,1,-0.13899546,1,0,1
564498,426,98,-0.37065503,0.32432225,-0.23165957,1667,1,1,90,90,2,0.8,90,1,0.13899546,0,0,1
564498,426,99,0.27799043,-0.0463323,0.27799043,2467,1,2,0,180,2,0.8,180,0,0,0,0,-1
564498,426,100,-0.13899593,-0.27799139,-0.13899593,3129,1,1,180,0,2,0.8,180,0,0,1,0,-1
564498,426,101,-0.09266412,-0.27799139,-0.18532775,2348,0,1,180,0,2,0.6,180,0,-0.09266363,1,0,-1
564498,426,102,0.09266316,0.37065407,0.27799043,2022,0,2,180,180,2,0.6,180,1,0.18532727,1,0,1
564498,426,103,-0.09266412,-0.27799139,-0.13899593,2517,0,2,0,0,2,0.8,0,1,-0.04633181,1,0,-1
564498,426,104,-0.27799139,0.13899498,-0.0463323,1818,0,2,270,270,2,0.8,270,1,0.23165909,0,0,1
564498,426,105,0.09266316,-0.13899593,-0.00000048,1917,0,1,270,270,2,0.6,270,1,-0.09266364,0,0,-1
564498,426,106,-0.0463323,-0.00000048,0.13899498,3904,0,2,0,180,2,0.8,180,0,0.18532728,0,0,0
564498,426,107,0.09266316,0.04633134,0.04633134,1942,1,1,270,270,2,0.6,270,1,-0.04633182,1,0,1
564498,426,108,-0.46331866,0.23165861,-0.23165957,2540,0,2,270,270,2,0.6,270,1,0.23165909,0,0,1
564498,426,109,0.04633134,-0.37065503,0.23165861,2136,1,1,270,90,2,0.6,270,0,0.18532727,0,0,-1
564498,426,110,0.04633134,0.23165861,0.09266316,3117,1,2,180,0,2,0.8,0,0,0.04633182,1,0,1
564498,426,111,0.4633177,0.41698588,0.32432225,1768,0,2,180,180,2,0.6,180,1,-0.13899545,1,0,1
564498,426,112,-0.23165957,-0.41698684,-0.32432321,2977,0,1,90,270,2,0.8,90,0,-0.09266364,1,0,-1
564498,426,113,0.04633134,0.09266316,0.27799043,2366,1,1,180,0,2,0.8,180,0,0.23165909,1,0,1
